priority_rank,priority_tier,sap_module,sap_table,sap_field,sap_description,classification_bucket,top_canonical_concept_id,top_canonical_matches,top_knowledge_concept_id,top_knowledge_matches,suggested_action
11,P1,SD,KNA1,XICMS,Customer is ICMS-exempt,knowledge_only,,,sap_knowledge_available.customer_is_icms_exempt,sap_knowledge_available.customer_is_icms_exempt:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNA1,XXIPI,Customer is IPI-exempt,knowledge_only,,,sap_knowledge_available.customer_is_ipi_exempt,sap_knowledge_available.customer_is_ipi_exempt:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNA1,XZEMP,Indicator: Is an alternative payer allowed in document?,knowledge_only,,,sap_knowledge_available.indicator_alternative_payee_in_document_allowed,sap_knowledge_available.indicator_alternative_payee_in_document_allowed:1.00 | sap_knowledge_available.indicator_is_an_alternative_payer_allowed_in_document:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ALTKN,Previous Master Record Number,knowledge_only,,,sap_knowledge_available.previous_master_record_number,sap_knowledge_available.previous_master_record_number:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,AVSND,Indicator: Send Payment Advice by XML,knowledge_only,,,sap_knowledge_available.indicator_send_payment_advice_by_xml,sap_knowledge_available.indicator_send_payment_advice_by_xml:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,BLNKZ,(Obsolete) Subsidy Ind. for Determining the Reduction Rate,knowledge_only,,,sap_knowledge_available.obsolete_subsidy_ind_for_determining_the_reduction_rate,sap_knowledge_available.obsolete_subsidy_ind_for_determining_the_reduction_rate:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,BUSAB,Accounting Clerk Abbreviation,knowledge_only,,,sap_knowledge_available.accounting_clerk_abbreviation,sap_knowledge_available.accounting_clerk_abbreviation:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,CIIUCODE,Main economic activity,knowledge_only,,,sap_knowledge_available.main_economic_activity,sap_knowledge_available.main_economic_activity:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,DATLZ,Date of Last Interest Calculation Run,knowledge_only,,,sap_knowledge_available.date_of_last_interest_calculation_run,sap_knowledge_available.date_of_last_interest_calculation_run:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,FRGRP,Release Approval Group,knowledge_only,,,sap_knowledge_available.release_approval_group,sap_knowledge_available.release_approval_group:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,GMVKZD,Customer is in execution,knowledge_only,,,sap_knowledge_available.customer_is_in_execution,sap_knowledge_available.customer_is_in_execution:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,INTAD,Internet address of partner company clerk,knowledge_only,,,sap_knowledge_available.internet_address_of_partner_company_clerk,sap_knowledge_available.internet_address_of_partner_company_clerk:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,KULTG,Probable Time Until Check Is Paid,knowledge_only,,,sap_knowledge_available.probable_time_until_check_is_paid,sap_knowledge_available.probable_time_until_check_is_paid:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,KVERM,Memo,knowledge_only,,,sap_knowledge_available.memo,sap_knowledge_available.memo:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,PERKZ,Collective Invoice Variant,knowledge_only,,,sap_knowledge_available.collective_invoice_variant,sap_knowledge_available.collective_invoice_variant:1.00 | sap_knowledge_available.period_indicator:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,REMIT,Next payee,knowledge_only,,,sap_knowledge_available.next_payee,sap_knowledge_available.next_payee:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,SREGL,Selection Rule for Payment Advices,knowledge_only,,,sap_knowledge_available.selection_rule_for_payment_advices,sap_knowledge_available.selection_rule_for_payment_advices:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,UPTIM,Time of Last Change Confirmation,knowledge_only,,,sap_knowledge_available.time_of_last_change_confirmation,sap_knowledge_available.time_of_last_change_confirmation:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,VERDT,Insurance Validity Date,knowledge_only,,,sap_knowledge_available.insurance_validity_date,sap_knowledge_available.insurance_validity_date:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,VRBKZ,Export Credit Insurance Institution Number,knowledge_only,,,insurance number,insurance number:0.55,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,VRSNR,Insurance Number,knowledge_only,,,insurance number,insurance number:0.90,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,VRSPR,Deductible Percentage Rate,knowledge_only,,,sap_knowledge_available.deductible_percentage_rate,sap_knowledge_available.deductible_percentage_rate:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,VRSZL,Insurance Lead Months,knowledge_only,,,sap_knowledge_available.insurance_lead_months,sap_knowledge_available.insurance_lead_months:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,WEBTR,Bill of Exchange Limit (in Local Currency),knowledge_only,,,sap_knowledge_available.bill_of_exchange_limit_in_local_currency,sap_knowledge_available.bill_of_exchange_limit_in_local_currency:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XAUSZ,Indicator for Periodic Account Statements,knowledge_only,,,sap_knowledge_available.indicator_for_periodic_account_statements,sap_knowledge_available.indicator_for_periodic_account_statements:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XDEZV,Indicator: Local Processing?,knowledge_only,,,sap_knowledge_available.indicator_local_processing,sap_knowledge_available.indicator_local_processing:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XEDIP,Indicator: Send Payment Advices by EDI,knowledge_only,,,sap_knowledge_available.indicator_send_payment_advices_by_edi,sap_knowledge_available.indicator_send_payment_advices_by_edi:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XPORE,Indicator: Pay All Items Separately?,knowledge_only,,,sap_knowledge_available.indicator_pay_all_items_separately,sap_knowledge_available.indicator_pay_all_items_separately:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XVERR,Indicator: Clearing between customer and vendor ?,knowledge_only,,,sap_knowledge_available.indicator_clearing_between_customer_and_vendor,sap_knowledge_available.indicator_clearing_between_customer_and_vendor:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,XZVER,Indicator: Record Payment History ?,knowledge_only,,,sap_knowledge_available.indicator_record_payment_history,sap_knowledge_available.indicator_record_payment_history:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZAMIB,Indicator: Payment Notice to the Accounting Department?,knowledge_only,,,sap_knowledge_available.indicator_payment_notice_to_the_accounting_department,sap_knowledge_available.indicator_payment_notice_to_the_accounting_department:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZAMIM,Indicator: Payment Notice to Customer (with Cleared Items)?,knowledge_only,,,sap_knowledge_available.indicator_payment_notice_to_customer_with_cleared_items,sap_knowledge_available.indicator_payment_notice_to_customer_with_cleared_items:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZAMIO,Indicator: Payment Notice to Customer (W/o Cleared Items)?,knowledge_only,,,sap_knowledge_available.indicator_payment_notice_to_customer_w_o_cleared_items,sap_knowledge_available.indicator_payment_notice_to_customer_w_o_cleared_items:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZAMIR,Indicator: Payment Notice to Legal Department?,knowledge_only,,,sap_knowledge_available.indicator_payment_notice_to_legal_department,sap_knowledge_available.indicator_payment_notice_to_legal_department:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZAMIV,Indicator: Payment Notice to Sales Department?,knowledge_only,,,sap_knowledge_available.indicator_payment_notice_to_sales_department,sap_knowledge_available.indicator_payment_notice_to_sales_department:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZINRT,Interest Calculation Frequency in Months,knowledge_only,,,sap_knowledge_available.interest_calculation_frequency_in_months,sap_knowledge_available.interest_calculation_frequency_in_months:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNB1,ZSABE,User at customer,knowledge_only,,,sap_knowledge_available.clerk_at_vendor,sap_knowledge_available.clerk_at_vendor:1.00 | sap_knowledge_available.user_at_customer:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,/BEV1/EMLGFORTS,Indicator for Empties Update,knowledge_only,,,sap_knowledge_available.indicator_for_empties_update,sap_knowledge_available.indicator_for_empties_update:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,/BEV1/EMLGPFAND,Deposit on Empties,knowledge_only,,,sap_knowledge_available.deposit_on_empties,sap_knowledge_available.deposit_on_empties:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,AGREL,Indicator: Relevant for Settlement Management,knowledge_only,,,sap_knowledge_available.indicator_relevant_for_settlement_management,sap_knowledge_available.indicator_relevant_for_settlement_management:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,BILLPLAN_PROC,Billing Plan Procedure,knowledge_only,,,sap_knowledge_available.billing_plan_procedure,sap_knowledge_available.billing_plan_procedure:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,BLIND,Index Structure Active for Subsequent Settlement,knowledge_only,,,sap_knowledge_available.block,sap_knowledge_available.block:1.00 | sap_knowledge_available.budgetary_ledger_indicator:1.00 | sap_knowledge_available.index_structure_active_for_subsequent_settlement:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,BOIDT,Start of validity per.for the rebate index for the customer,knowledge_only,,,sap_knowledge_available.start_of_validity_per_for_the_rebate_index_for_the_customer,sap_knowledge_available.start_of_validity_per_for_the_rebate_index_for_the_customer:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,BOKRE,Indicator: Customer Is Rebate-Relevant,knowledge_only,,,sap_knowledge_available.indicator_customer_is_rebate_relevant,sap_knowledge_available.indicator_customer_is_rebate_relevant:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,CARRIER_NOTIF,Carrier is to be notified,knowledge_only,,,sap_knowledge_available.carrier_is_to_be_notified,sap_knowledge_available.carrier_is_to_be_notified:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,CASSD,Sales Block for Customer (Sales Area),knowledge_only,,,sap_knowledge_available.central_sales_block_for_customer,sap_knowledge_available.central_sales_block_for_customer:1.00 | sap_knowledge_available.sales_block_for_customer_sales_area:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FAKSD,Billing block for customer (sales and distribution),knowledge_only,,,sap_knowledge_available.billing_block_for_customer_sales_and_distribution,sap_knowledge_available.billing_block_for_customer_sales_and_distribution:1.00 | sap_knowledge_available.central_billing_block_for_customer:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_FRATE,Fill Rate %,knowledge_only,,,sap_knowledge_available.fill_rate,sap_knowledge_available.fill_rate:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_FRATE_AGG_LEVEL,Fill Rate Aggregation Level,knowledge_only,,,sap_knowledge_available.fill_rate_aggregation_level,sap_knowledge_available.fill_rate_aggregation_level:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_GRREG,Grouping Rule,knowledge_only,,,sap_knowledge_available.grouping_rule,sap_knowledge_available.grouping_rule:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_GRSGY,ARUN Grouping Strategy,knowledge_only,,,sap_knowledge_available.arun_grouping_strategy,sap_knowledge_available.arun_grouping_strategy:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_MSOCDC,Distribution Center of Customer,knowledge_only,,,sap_knowledge_available.distribution_center_of_customer,sap_knowledge_available.distribution_center_of_customer:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_RESGY,Release Strategy,knowledge_only,,,sap_knowledge_available.release_strategy,sap_knowledge_available.release_strategy:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,FSH_VAS_DETC,VAS Determination Mode,knowledge_only,,,sap_knowledge_available.vas_determination_mode,sap_knowledge_available.vas_determination_mode:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,KABSS,Customer payment guarantee procedure,knowledge_only,,,sap_knowledge_available.customer_payment_guarantee_procedure,sap_knowledge_available.customer_payment_guarantee_procedure:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,KVAKZ,Cost estimate indicator (inactive),knowledge_only,,,sap_knowledge_available.cost_estimate_indicator_inactive,sap_knowledge_available.cost_estimate_indicator_inactive:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,LIFSD,Customer delivery block (sales area),knowledge_only,,,sap_knowledge_available.central_delivery_block_for_the_customer,sap_knowledge_available.central_delivery_block_for_the_customer:1.00 | sap_knowledge_available.customer_delivery_block_sales_area:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,MRNKZ,Manual Invoice Maintenance,knowledge_only,,,sap_knowledge_available.manual_invoice_maintenance,sap_knowledge_available.manual_invoice_maintenance:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,PODKZ,Relevant for POD processing,knowledge_only,,,sap_knowledge_available.relevant_for_pod_processing,sap_knowledge_available.relevant_for_pod_processing:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,PODTG,Timeframe for Confirmation of POD,knowledge_only,,,sap_knowledge_available.timeframe_for_confirmation_of_pod,sap_knowledge_available.timeframe_for_confirmation_of_pod:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,PVKSM,Customer procedure for product proposal,knowledge_only,,,sap_knowledge_available.customer_procedure_for_product_proposal,sap_knowledge_available.customer_procedure_for_product_proposal:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,RDOFF,Switch off rounding?,knowledge_only,,,sap_knowledge_available.switch_off_rounding,sap_knowledge_available.switch_off_rounding:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,RFM_PSST_EXCLUDE,Exclude from PSST Grouping Rule Determination,knowledge_only,,,sap_knowledge_available.exclude_from_psst_grouping_rule_determination,sap_knowledge_available.exclude_from_psst_grouping_rule_determination:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,RFM_PSST_RULE,PSST Grouping Rule,knowledge_only,,,sap_knowledge_available.psst_grouping_rule,sap_knowledge_available.psst_grouping_rule:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,VSORT,Item proposal,knowledge_only,,,sap_knowledge_available.item_proposal,sap_knowledge_available.item_proposal:1.00,promote_new_canonical_concept_or_attach_to_existing
11,P1,SD,KNVV,VWERK,Delivering Plant (Own or External),knowledge_only,,,sap_knowledge_available.delivering_plant_own_or_external,sap_knowledge_available.delivering_plant_own_or_external:1.00,promote_new_canonical_concept_or_attach_to_existing
